Unique.ID,Reserve,Site,Subsite.Strain,Subsite.Soil,PlantSpecies.Strain,PlantSpecies.Soil,CollectionDate,Waypoint,Lat,Lon,Elev,GenoData,PhenoData,Sequenced,Clade,nreA,nreX,nreY,nreA_alleles,nreX_alleles,nreY_alleles,UV.MIT_mean,Ni.MIC_mean,Co.MIC_mean,Cr.MIC_mean,y0.no_mean,y0_lm.no_mean,mumax.no_mean,lag.no_mean,r2.no_mean,y0.ni_mean,y0_lm.ni_mean,mumax.ni_mean,lag.ni_mean,r2.ni_mean,OD72hr.no_mean,OD72hr.ni_mean,OD72hrRatio_mean,AUC.no_mean,AUC.ni_mean,ODf.no_mean,ODf.ni_mean,ODmax.no_mean,ODmax.ni_mean,Ni.ppm,CA.MG.RATIO,SerpentineType,Ni.ppm.A,CA.MG.RATIO.A,Ni.ppm.C,CA.MG.RATIO.C,Ni.ppm.X,CA.MG.RATIO.X,Ni.CV,CaMg.CV,SAMPLEID,OM,ENR,CEC,NO3_N,P1,HCO3_P,PH,BUFFER_PH,S,H,H_PCT,K,K_PCT,MG,MG_PCT,CA,CA_PCT,NA.,NA_PCT,AreaCounted,TotalPlantCount,Notes.Strain,Notes.Soil,Merge.Notes,Storage.note,Strain.issues
M0218,Sedgwick,G003c,C,C,w,w,3/16/19,404,34.73937697,-120.027088,707.90094,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.5,0.383485401,S,17,0.333676093,18.5,0.289262372,NA,NA,0.059755503,0.10082936,C0048,3.5,100,11.7,8.2,12.9,22.1,7,7.3,4.7,0,0,186.5,4.1,1096,77.3,420.3,18,16.5,0.6,1,2,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0219,Hopland,H094c,A,A,b,b,3/12/19,275,39.00361899,-123.100378,310.376129,has data,has data,Y,1,yes,yes,yes,2,1,1,48,4.333333333,NA,NA,0.171833333,0.155330342,0.061587588,1.63839757,0.997358886,0.18,0.100680612,0.03212396,18.18294657,0.998326977,0.660033333,0.4723,-0.28378551,51.3488,36.12426667,0.544766667,0.521266667,0.666833333,0.5827,41.7,0.225657895,S,41.7,0.225657895,46.2,0.260458839,NA,NA,0.072400012,0.101243106,A0040,4.4,117,14.1,30.3,6.3,10.3,6.6,7.1,3.3,0.8,6,152.8,2.8,1368,80,308.7,11,8.3,0.3,2,4,,Both the b and w sites for H094c were combined into one soil sample,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0220,Kirby Canyon,C002w,C,C,w,w,3/14/19,361,37.19083898,-121.6721,293.786163,has data,has data,Y,2,yes,yes,yes,3,1,2,28,5.5,0.25,1.5,0.1797,0.155861635,0.044941585,3.090270172,0.998942973,0.197466667,0.180158953,0.025535091,3.618049849,0.997845567,0.6744,0.754933333,0.12199114,61.87045,72.5641,0.8182,1.059533333,0.8182,1.060866667,36.7,0.311045943,S,23.3,0.451541096,36.7,0.311045943,NA,NA,0.315841029,0.260547505,C0026,5,130,10.7,48.7,2.7,9.4,6.8,7.3,3.3,0.3,3,138.5,3.3,1023,78.4,318.2,14.8,11.1,0.4,1,4,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0222,Pepperwood,P008b,A,A,b,b,3/12/19,213,38.568316,-122.690203,399.60553,has data,has data,Y,1,yes,yes,yes,2,1,2,68,3,0.75,1.833333333,0.160433333,0.140229341,0.032490005,4.32144873,0.999578428,0.169366667,0.154052462,0.034471843,2.762364679,0.998396994,0.500233333,0.490733333,-0.014801142,41.48326667,42.82795,0.575433333,0.6778,0.577666667,0.6778,13.3,0.425808081,S,13.3,0.425808081,8.6,0.308836944,NA,NA,0.30350702,0.225172923,A0042,3.1,91.8,21.2,21.7,1.4,6.4,6.9,7.3,2.2,0.3,1.5,119,1.4,1980,76.8,843.1,19.8,21.1,0.4,1,168,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0223,Pepperwood,P006c,C,C,w,w,3/11/19,201,38.56524797,-122.687307,363.458435,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.2,0.399224411,S,87.6,0.48852317,90.2,0.399224411,NA,NA,0.020680288,0.142256109,C0009,4.6,122,11.3,14.7,54,18.5,6.5,7.1,4.6,0.8,7.5,153.6,3.5,979.9,71.4,391.2,17.3,7.5,0.3,1,10,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0227,Hopland,H095w,A,A,w,w,3/12/19,314,39.00385997,-123.101099,294.187378,has data,has data,Y,10,yes,yes,no,2,1,NA,36,5.666666667,NA,NA,0.1504,0.120410639,0.068825925,3.39026577,0.998428295,0.173066667,0.01467156,0.073352249,34.03519221,0.991912966,0.644966667,0.7516,0.170124132,62.46668333,53.32733333,0.652033333,0.581633333,0.678033333,0.7699,20.8,0.401218918,S,20.8,0.401218918,25.9,0.400292826,NA,NA,0.154443023,0.001634027,A0030,3.4,97,21.2,13.3,1.8,14.8,7,7.2,1.7,0,0,51.2,0.6,2051,79.7,822.9,19.4,15.6,0.3,1,220,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0228,Sedgwick,G003c,A,A,b,b,3/16/19,399,34.73944,-120.027155,708.264832,has data,has data,Y,2,yes,yes,yes,3,1,2,52,4,NA,NA,0.161066667,0.117763203,0.043821498,7.099973134,0.999153896,0.178466667,0.171582874,0.034506273,1.155995221,0.996489806,0.593066667,0.576,-0.027420606,55.22318333,51.3138,0.785233333,0.760133333,0.785233333,0.760133333,17,0.333676093,S,17,0.333676093,18.5,0.289262372,NA,NA,0.059755503,0.10082936,A0062,2.3,76,12.1,4.1,12,21.9,7.8,7.5,3.1,0,0,175.9,3.7,1167,79.5,389.4,16.1,18.4,0.7,1,6,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0229,Pepperwood,P008b,A,A,b,b,3/12/19,213,38.568316,-122.690203,399.60553,has data,has data,Y,4,yes,yes,no,3,1,NA,60,3,NA,NA,0.1482,0.144951722,0.00444522,4.964669611,0.961891929,0.155633333,0.127072572,0.002790139,77.81728485,0.98968918,0.156,0.151066667,-0.031246726,1.26585,-1.0113,0.1681,0.141833333,0.1681,0.156033333,13.3,0.425808081,S,13.3,0.425808081,8.6,0.308836944,NA,NA,0.30350702,0.225172923,A0042,3.1,91.8,21.2,21.7,1.4,6.4,6.9,7.3,2.2,0.3,1.5,119,1.4,1980,76.8,843.1,19.8,21.1,0.4,1,168,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0230,Pepperwood,P006c,C,C,w,w,3/11/19,201,38.56524797,-122.687307,363.458435,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.2,0.399224411,S,87.6,0.48852317,90.2,0.399224411,NA,NA,0.020680288,0.142256109,C0009,4.6,122,11.3,14.7,54,18.5,6.5,7.1,4.6,0.8,7.5,153.6,3.5,979.9,71.4,391.2,17.3,7.5,0.3,1,10,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0232,McLaughlin,M019c,C,C,w,w,3/8/19,78,38.81545801,-122.32745,447.388,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.9,0.3196337,S,52.2,0.4869038,60.1,0.330323552,NA,NA,0.099486083,0.270962432,C0006,3.4,98,14.2,22.6,15.2,20.5,6.9,7.2,3.7,0.2,1.5,212.1,3.8,1365,79.1,436.3,15.3,6.9,0.2,12,55,Originally mixed with contamination,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0234,Sedgwick,G002w,C,C,w,w,3/16/19,395,34.68880903,-120.04531,341.904541,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,0.605543237,S,15.1,1.154389506,9.1,0.605543237,NA,NA,0.350631462,0.441031533,C0039,3.7,104,16.7,2.8,66.5,13,6.7,7.3,4.3,0.8,4.5,222.5,3.4,1353,66.7,819.3,24.5,36,0.9,1,25,Originally mixed with contamination,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0235,McLaughlin,M083w,A,X,w,w,3/7/19,17,38.86337701,-122.417194,716.718445,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,0.969490847,S,NA,NA,NA,NA,6.2,0.969490847,NA,NA,A0005,5.2,133.2,17.3,108.1,16.9,15.7,5.7,6.9,7.4,3.6,21,219.6,3.2,999.7,47.5,969.2,27.9,12.1,0.3,24,32,Originally mixed with contamination,"no subsites, only enough soil for 1 submission","strain matched soil data on Site and PlantSpecies but not Subsite, since soil did not have a Subsite",cryopreserved,
M0236,McLaughlin,M590w,B,NA,w,w,NA,112,38.84175698,-122.356706,642.520752,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55,1.797421065,N,4.1,1.97757516,3,1.625,NA,NA,0.21910351,0.138405599,NA,3.4,97.7,17.35,41.6,12.75,12.5,6.1,6.9,8.65,2.45,13.75,243,3.55,829.8,39.55,1491.5,42.85,12.8,0.35,NA,NA,Originally mixed with contamination,NA,strain matched soil data on Site and PlantSpecies but was averaged between Subsites,cryopreserved,
M0237,Pepperwood,P004b,A,A,b,b,3/11/19,181,38.57386004,-122.696889,413.536255,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.2,0.566699243,S,88.2,0.566699243,81.6,0.490326481,NA,NA,0.054969432,0.102180479,A0047,5.9,148.2,12.3,86.4,3.7,7.8,5.6,6.9,5.7,2.9,23.5,119.9,2.5,818.6,54.7,463.9,18.8,13.1,0.5,1,78,Originally mixed with contamination,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0238,McLaughlin,M081c,C,C,b,b,3/8/19,123,38.86005401,-122.411496,722.867371,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,0.298688525,S,18.3,0.376822277,20.8,0.298688525,NA,NA,0.090422862,0.163576677,C0012,3.3,96,15.7,14.6,4.7,11.4,6.8,7.3,3.5,0.5,3,148.6,2.4,1525,79.9,455.5,14.5,9.3,0.3,6,103,Originally mixed with contamination,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0239,McLaughlin,M019c,A,A,w,w,3/8/19,74,38.81558298,-122.327378,447.388,has data,has data,Y,10,yes,yes,no,2,1,NA,68,5,NA,NA,0.1754,0.16539859,0.047920267,1.236471903,0.930275568,0.1743,0.025021344,0.079979184,24.89577712,0.991142456,0.6595,0.7349,0.114033272,57.02931667,54.42273333,0.780633333,0.549833333,0.780633333,0.738833333,48.8,0.566238974,S,52.2,0.4869038,60.1,0.330323552,NA,NA,0.099486083,0.270962432,A0031,5.7,143.6,15.2,7.3,13.4,13,6.6,7.1,2.6,0.9,6,178.1,3,1247,67.6,706.1,23.2,7.4,0.2,12,55,Originally mixed with contamination,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0241,McLaughlin,M019c,A,A,w,w,3/8/19,75,38.81554702,-122.327423,447.388,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.8,0.566238974,S,52.2,0.4869038,60.1,0.330323552,NA,NA,0.099486083,0.270962432,A0031,5.7,143.6,15.2,7.3,13.4,13,6.6,7.1,2.6,0.9,6,178.1,3,1247,67.6,706.1,23.2,7.4,0.2,12,55,Originally mixed with contamination,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0243,McLaughlin,M019c,A,A,w,w,3/8/19,74,38.81558298,-122.327378,447.388,has data,has data,Y,10,yes,yes,no,2,1,NA,64,4.333333333,NA,NA,0.1422,0.140416989,0.024269053,0.620204691,0.970147769,0.1596,0.069455193,0.033319028,25.12454692,0.998575442,0.401233333,0.3246,-0.190932027,39.44335,23.69158333,0.697566667,0.488633333,0.697566667,0.488633333,48.8,0.566238974,S,52.2,0.4869038,60.1,0.330323552,NA,NA,0.099486083,0.270962432,A0031,5.7,143.6,15.2,7.3,13.4,13,6.6,7.1,2.6,0.9,6,178.1,3,1247,67.6,706.1,23.2,7.4,0.2,12,55,Originally mixed with contamination,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0244,McLaughlin,M614b,B,NA,b,b,NA,57,38.81138499,-122.362011,500.656921,has data,has data,Y,7,yes,yes,yes,3,1,3,32,3,NA,NA,0.172633333,0.116361647,0.076889011,5.161160379,0.999415364,0.195666667,0.184427478,0.034828954,1.682899738,0.997007951,0.877966667,0.651833333,-0.255779343,86.29416667,60.0337,1.010633333,0.8976,1.010633333,0.8976,48.8,0.464375877,S,52.8,0.446457766,44.8,0.483381503,NA,NA,0.115919144,0.056158147,NA,5.1,132,15.35,40.7,3,6.95,6.95,7.25,3.6,0.1,0.75,67.65,1.1,1426,76.35,662.2,21.55,7.95,0.2,NA,NA,Originally mixed with contamination,NA,strain matched soil data on Site and PlantSpecies but was averaged between Subsites,cryopreserved,
M0247,McLaughlin,M614b,B,NA,b,b,NA,55,38.81138298,-122.362025,500.656921,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.8,0.464375877,S,52.8,0.446457766,44.8,0.483381503,NA,NA,0.115919144,0.056158147,NA,5.1,132,15.35,40.7,3,6.95,6.95,7.25,3.6,0.1,0.75,67.65,1.1,1426,76.35,662.2,21.55,7.95,0.2,NA,NA,Originally mixed with contamination,NA,strain matched soil data on Site and PlantSpecies but was averaged between Subsites,cryopreserved,
M0251,Sedgwick,G003c,A,A,b,b,3/16/19,399,34.73944,-120.027155,708.264832,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0.333676093,S,17,0.333676093,18.5,0.289262372,NA,NA,0.059755503,0.10082936,A0062,2.3,76,12.1,4.1,12,21.9,7.8,7.5,3.1,0,0,175.9,3.7,1167,79.5,389.4,16.1,18.4,0.7,1,6,Originally mixed with contamination,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0252,Sedgwick,G003c,A,A,b,b,3/16/19,399,34.73944,-120.027155,708.264832,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0.333676093,S,17,0.333676093,18.5,0.289262372,NA,NA,0.059755503,0.10082936,A0062,2.3,76,12.1,4.1,12,21.9,7.8,7.5,3.1,0,0,175.9,3.7,1167,79.5,389.4,16.1,18.4,0.7,1,6,Originally mixed with contamination,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0254,Hopland,H094c,C,C,w,w,3/12/19,278,39.00364598,-123.100306,311.729095,has data,has data,Y,1,yes,yes,yes,2,1,1,60,5.666666667,NA,NA,0.160166667,0.145379565,0.05791083,1.663198606,0.999423616,0.176266667,0.161686811,0.044439691,1.943267437,0.998694528,0.510166667,0.802233333,0.572882029,44.04161667,70.54018333,0.502333333,0.896,0.577666667,0.902,46.2,0.260458839,S,41.7,0.225657895,46.2,0.260458839,NA,NA,0.072400012,0.101243106,C0011,5.1,132,15.6,40.7,14.5,19.4,6.6,7.1,5.8,0.9,6,186.1,3.1,1482,78.3,386,12.4,8.8,0.2,2,1,Originally mixed with contamination,Both the b and w sites for H094c were combined into one soil sample,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0255,Pepperwood,P001b,A,A,b,b,3/11/19,155,38.58392696,-122.711581,445.363251,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2,0.241232429,S,22.2,0.241232429,32.6,0.204134367,NA,NA,0.268390895,0.117800841,A0009,1.7,63.2,6.8,14.5,2.2,4.4,7.1,7.5,2.5,0,0,32.1,1.2,704.3,85.5,169.9,12.5,12.1,0.8,3,76,Originally mixed with contamination,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0256,McLaughlin,M081c,A,A,b,b,3/8/19,134,38.86008997,-122.411503,722.867371,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3,0.376822277,S,18.3,0.376822277,20.8,0.298688525,NA,NA,0.090422862,0.163576677,A0012,3.3,95.8,13.2,25.3,8.5,9.7,6.7,7.2,4,0.6,4.5,95.8,1.9,1221,76,460.1,17.4,8.5,0.3,6,103,Originally mixed with contamination,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0258,McLaughlin,M081c,A,A,w,w,3/8/19,133,38.86010597,-122.411532,722.867371,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6,0.3152458,S,18.3,0.376822277,20.8,0.298688525,NA,NA,0.090422862,0.163576677,A0004,3.2,94.2,17.5,47,6.9,10,6.5,7.2,3,1.3,7.5,163.8,2.4,1607,75.5,506.6,14.4,8.5,0.2,6,25,Originally mixed with contamination,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0259,McLaughlin,M539b,A,A,b,b,3/7/19,5,38.86069598,-122.414576,735.286499,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.4,0.740400925,S,51.4,0.740400925,61.7,1.057915058,NA,NA,0.128792217,0.24969627,A0039,5.6,142.4,16.6,50.9,7,11.3,6.7,7.1,3.2,0.7,4.5,120.1,1.9,1297,64.4,960.3,28.9,13.8,0.4,48,62,Originally mixed with contamination,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0260,McLaughlin,M019c,C,C,b,b,3/8/19,69,38.81549899,-122.327424,446.930817,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.1,0.330323552,S,52.2,0.4869038,60.1,0.330323552,NA,NA,0.099486083,0.270962432,C0007,4.6,122,14.1,45.1,14.9,19.3,6.8,7.2,3.5,0.4,3,193.7,3.5,1329,77.7,439,15.6,6.4,0.2,12,123,Originally mixed with contamination,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0261,Pepperwood,P003w,A,A,w,w,3/11/19,170,38.58364097,-122.711039,454.563324,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1,0.330521997,S,21.1,0.330521997,40.7,0.42736014,NA,NA,0.448520806,0.180700677,A0036,3.4,97.4,9.7,64.5,8.6,11.7,6.5,7.3,4.2,0.7,7.5,90.7,2.4,877.4,74.5,290,14.9,15.4,0.7,3,9,Originally mixed with contamination,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0263,McLaughlin,M614b,A,A,b,b,3/8/19,51,38.81137501,-122.361948,500.656921,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.8,0.446457766,S,52.8,0.446457766,44.8,0.483381503,NA,NA,0.115919144,0.056158147,A0050,5.5,140,15.8,48.6,5,6,6.9,7.3,3.9,0.2,1.5,69.5,1.1,1468,76.4,655.4,20.7,8.1,0.2,48,135,Originally mixed with contamination,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0266,McLaughlin,M082c,A,A,b,b,3/8/19,146,38.85942503,-122.435327,766.292419,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,0.199038321,S,8.4,0.199038321,17.6,0.292508078,NA,NA,0.50041403,0.268919062,A0048,1.3,56,6.5,7.5,2,4.2,7.2,7.5,2.7,0,0,35.2,1.4,686.3,87.4,136.6,10.6,9.7,0.7,3,172,Originally mixed with contamination,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0268,McLaughlin,M081c,C,C,w,w,3/8/19,121,38.86004403,-122.411475,722.867371,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3,0.375135501,S,18.3,0.376822277,20.8,0.298688525,NA,NA,0.090422862,0.163576677,C0027,3.8,106,16.9,52.7,7.6,15.4,6.4,7.2,5.5,1.5,9,173.5,2.6,1476,71.8,553.7,16.3,9.3,0.2,6,25,Originally mixed with contamination,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0269,McLaughlin,M081c,B,NA,w,w,NA,126,38.86007697,-122.411504,722.867371,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.45,0.343918261,S,18.3,0.376822277,20.8,0.298688525,NA,NA,0.090422862,0.163576677,NA,3.5,100.1,17.2,49.85,7.25,12.7,6.45,7.2,4.25,1.4,8.25,168.65,2.5,1541.5,73.65,530.15,15.35,8.9,0.2,NA,NA,Originally mixed with contamination,NA,strain matched soil data on Site and PlantSpecies but was averaged between Subsites,cryopreserved,
M0271,Hopland,H663c,C,C,b,b,3/12/19,299,39.00309999,-123.101496,286.900116,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,0.187068877,S,18.1,0.303325416,26,0.187068877,NA,NA,0.253339845,0.335264045,C0015,3.7,104,9.4,23.6,5.3,8,6.8,7.2,3.1,0.3,3,92.3,2.5,971.3,84.6,181.7,9.6,7.5,0.3,1,63,Originally mixed with contamination,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0275,McLaughlin,M021w,A,A,w,w,3/8/19,83,38.82463703,-122.343579,496.961975,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0.315843998,S,23,0.315843998,31,0.287841191,NA,NA,0.20951312,0.065600332,A0019,3.2,94.6,17.3,33,4.7,7.6,6.8,7.2,4.9,0.5,3,255.1,3.8,1641,78,518.3,15,10.8,0.3,12,62,Originally mixed with contamination,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0276,Hopland,H092c,A,A,w,w,3/12/19,226,39.03072498,-123.067191,865.720215,has data,has data,Y,3,yes,yes,no,3,1,NA,48,3,NA,NA,0.162433333,0.080971122,0.065926365,10.54856789,0.987810635,0.174466667,0.03135445,0.062040947,29.04473124,0.994649847,0.663033333,0.6205,-0.065541023,59.94501667,45.73146667,0.730266667,0.560333333,0.730266667,0.707066667,1.1,1.340423175,N,0.4,1.240786241,1.8,1.516436903,NA,NA,0.899954085,0.141384605,A0001,1.6,62.6,14.1,13.4,4.3,4.7,6.8,7.3,2.8,0.4,3,66.5,1.2,902.7,52.6,1210,42.8,14.3,0.4,1,560,Originally mixed with contamination,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0279,Sedgwick,G002w,C,C,w,w,3/16/19,395,34.68880903,-120.04531,341.904541,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,0.605543237,S,15.1,1.154389506,9.1,0.605543237,NA,NA,0.350631462,0.441031533,C0039,3.7,104,16.7,2.8,66.5,13,6.7,7.3,4.3,0.8,4.5,222.5,3.4,1353,66.7,819.3,24.5,36,0.9,1,25,Originally mixed with contamination,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0281,Pepperwood,P005b,C,C,b,b,3/11/19,196,38.56701999,-122.687325,368.590332,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.8,0.264221364,S,52.3,0.168612748,68.8,0.264221364,NA,NA,0.192688058,0.312385273,C0005,4.3,116,15.2,10.1,4.1,9.4,7,7,3.1,0,0,139.4,2.3,1554,83.9,410.6,13.5,9.4,0.3,3,7,Originally mixed with contamination,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0287,McLaughlin,M090w,B,NA,w,w,NA,106,38.83270998,-122.353802,672.929504,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,1.714935376,N,8.9,1.737352494,8.1,1.691401938,NA,NA,0.066551226,0.018952626,NA,4.85,127,16.85,59.75,8.4,11.2,6.1,7.05,8.65,2.4,13.75,174.8,2.7,835.6,40.85,1433,42.45,12.7,0.35,NA,NA,Originally mixed with contamination,NA,strain matched soil data on Site and PlantSpecies but was averaged between Subsites,cryopreserved,
M0289,McLaughlin,M021w,B,NA,w,w,NA,86,38.82464499,-122.343514,496.961975,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0.303964912,S,23,0.315843998,31,0.287841191,NA,NA,0.20951312,0.065600332,NA,3.2,94.3,15.05,39.9,4.05,8.35,6.75,7.25,5.25,0.55,3.75,225.75,3.85,1425,77.85,433.15,14.3,9.65,0.3,NA,NA,Originally mixed with contamination,NA,strain matched soil data on Site and PlantSpecies but was averaged between Subsites,cryopreserved,
